timestamp,open,high,low,close,volume,number_of_trades
2026-07-29 15:07:00,0.761,0.761,0.761,0.761,26.3,1
2026-07-29 15:08:00,0.761,0.762,0.761,0.762,5975.27,13
2026-07-29 15:09:00,0.761,0.762,0.761,0.761,7118.63,28
2026-07-29 15:10:00,0.762,0.762,0.761,0.761,5496.37,33
2026-07-29 15:11:00,0.761,0.761,0.759,0.759,4766.3,14
2026-07-29 15:12:00,0.76,0.761,0.76,0.761,157.94,6
2026-07-29 15:13:00,0.761,0.761,0.761,0.761,262.81,1
2026-07-29 15:14:00,0.761,0.761,0.761,0.761,5262.81,5
2026-07-29 15:15:00,0.76,0.76,0.76,0.76,1486.74,3
2026-07-29 15:16:00,0.759,0.76,0.759,0.76,494.89,6
2026-07-29 15:17:00,0.759,0.759,0.759,0.759,84.93,1
2026-07-29 15:18:00,0.76,0.761,0.759,0.76,852.03,21
2026-07-29 15:19:00,0.759,0.759,0.758,0.759,8500.19,24
2026-07-29 15:20:00,0.759,0.759,0.758,0.759,3273.07,9
2026-07-29 15:21:00,0.758,0.76,0.758,0.759,5856.45,13
2026-07-29 15:22:00,0.76,0.76,0.759,0.76,813.62,7
2026-07-29 15:23:00,0.76,0.761,0.759,0.759,6498.86,28
2026-07-29 15:24:00,0.759,0.76,0.759,0.76,56.35,6
2026-07-29 15:25:00,0.759,0.759,0.759,0.759,296.24,10
2026-07-29 15:26:00,0.759,0.759,0.758,0.758,4784.2,7
2026-07-29 15:27:00,0.759,0.759,0.759,0.759,2232.26,8
2026-07-29 15:28:00,0.759,0.759,0.759,0.759,76.58,2
2026-07-29 15:29:00,0.759,0.76,0.759,0.76,4557.22,10
2026-07-29 15:30:00,0.759,0.759,0.759,0.759,2986.41,16
2026-07-29 15:31:00,0.759,0.76,0.759,0.76,509.41,18
2026-07-29 15:32:00,0.76,0.76,0.76,0.76,10.0,1
2026-07-29 15:33:00,0.76,0.76,0.76,0.76,826.28,17
2026-07-29 15:34:00,0.76,0.76,0.76,0.76,7.02,1
2026-07-29 15:35:00,0.76,0.761,0.76,0.761,302.81,6
2026-07-29 15:36:00,0.761,0.761,0.761,0.761,101.83,1
2026-07-29 15:37:00,0.761,0.762,0.76,0.761,10635.38,23
2026-07-29 15:38:00,0.761,0.761,0.761,0.761,148.63,1
2026-07-29 15:39:00,0.76,0.76,0.76,0.76,3573.06,23
2026-07-29 15:40:00,0.759,0.759,0.759,0.759,37.0,3
2026-07-29 15:41:00,0.759,0.759,0.759,0.759,753.74,7
2026-07-29 15:42:00,0.76,0.76,0.76,0.76,17.69,1
2026-07-29 15:43:00,0.759,0.759,0.758,0.758,1555.38,15
2026-07-29 15:44:00,0.758,0.758,0.758,0.758,106.71,1
2026-07-29 15:45:00,0.759,0.759,0.759,0.759,63.5,3
2026-07-29 15:46:00,0.758,0.758,0.758,0.758,1671.17,3
2026-07-29 15:47:00,0.759,0.759,0.759,0.759,125.61,1
2026-07-29 15:48:00,0.758,0.759,0.758,0.759,240.57,4
2026-07-29 15:49:00,0.76,0.76,0.76,0.76,273.38,2
2026-07-29 15:50:00,0.76,0.76,0.759,0.759,3683.95,11
2026-07-29 15:51:00,0.759,0.759,0.759,0.759,65.87,1
2026-07-29 15:52:00,0.759,0.76,0.759,0.76,7294.08,45
2026-07-29 15:53:00,0.759,0.76,0.759,0.759,1503.98,6
2026-07-29 15:54:00,0.759,0.759,0.759,0.759,131.75,1
2026-07-29 15:55:00,0.758,0.758,0.758,0.758,3098.16,44
2026-07-29 15:56:00,0.758,0.758,0.758,0.758,12528.89,67
2026-07-29 15:57:00,0.758,0.758,0.758,0.758,12.43,1
2026-07-29 15:58:00,0.758,0.758,0.758,0.758,0.0,0
2026-07-29 15:59:00,0.758,0.759,0.758,0.759,6150.18,14
2026-07-29 16:00:00,0.759,0.759,0.759,0.759,26.05,1
2026-07-29 16:01:00,0.759,0.759,0.758,0.758,5001.89,42
2026-07-29 16:02:00,0.757,0.757,0.757,0.757,21019.11,22
2026-07-29 16:03:00,0.758,0.758,0.758,0.758,11774.06,19
2026-07-29 16:04:00,0.757,0.758,0.757,0.758,403.68,5
2026-07-29 16:05:00,0.758,0.758,0.758,0.758,6689.88,19
2026-07-29 16:06:00,0.759,0.759,0.759,0.759,127.76,6
2026-07-29 16:07:00,0.76,0.76,0.759,0.759,5056.99,7
2026-07-29 16:08:00,0.759,0.759,0.759,0.759,340.1,2
2026-07-29 16:09:00,0.76,0.76,0.759,0.759,819.85,3
2026-07-29 16:10:00,0.76,0.76,0.76,0.76,98.68,1
2026-07-29 16:11:00,0.759,0.759,0.759,0.759,1183.37,5
2026-07-29 16:12:00,0.759,0.759,0.759,0.759,0.0,0
2026-07-29 16:13:00,0.76,0.76,0.76,0.76,5272.85,14
2026-07-29 16:14:00,0.761,0.762,0.761,0.762,18646.85,32
2026-07-29 16:15:00,0.762,0.762,0.761,0.762,21161.44,68
2026-07-29 16:16:00,0.761,0.763,0.761,0.763,485.83,5
2026-07-29 16:17:00,0.762,0.764,0.762,0.763,7657.98,26
2026-07-29 16:18:00,0.763,0.764,0.763,0.763,19081.52,94
2026-07-29 16:19:00,0.763,0.764,0.763,0.763,6611.91,85
2026-07-29 16:20:00,0.763,0.763,0.762,0.763,3636.03,74
2026-07-29 16:21:00,0.763,0.764,0.763,0.764,12313.24,20
2026-07-29 16:22:00,0.764,0.765,0.764,0.765,1114.13,9
2026-07-29 16:23:00,0.765,0.765,0.764,0.764,9689.6,62
2026-07-29 16:24:00,0.765,0.765,0.765,0.765,13.07,1
2026-07-29 16:25:00,0.764,0.765,0.764,0.765,304.55,3
2026-07-29 16:26:00,0.765,0.765,0.764,0.765,16833.58,64
2026-07-29 16:27:00,0.764,0.765,0.764,0.764,376.84,5
2026-07-29 16:28:00,0.765,0.765,0.765,0.765,694.03,2
2026-07-29 16:29:00,0.765,0.765,0.764,0.765,645.59,5
